ID, unit_helicopter
Discription, ""
Cost, 0
Weight, 0
 124 
 89 
10, -40, 20, 1
10, -40, 42, 1
-12, -40, 20, 1
-12, -40, 42, 1
139, -40, 28, 3
139, -40, 34, 3
139, -44, 28, 3
139, -44, 34, 3
-141, -40, 28, 3
-141, -40, 34, 3
-141, -44, 28, 3
-141, -44, 34, 3
18, 16, 83, 1
-18, 16, 83, 1
18, -20, 83, 1
-18, -20, 83, 1
20, -32, 10, 1
-20, -32, 10, 1
20, -32, 52, 1
-20, -32, 52, 1
22, 28, -2, 1
-22, 28, -2, 1
22, 28, 4, 1
-22, 28, 4, 1
22, 28, 56, 1
-22, 28, 56, 1
22, 28, 62, 1
-22, 28, 62, 1
28, 0, -45, 1
-28, 0, -45, 1
28, 12, -51, 1
-28, 12, -51, 1
28, 22, -35, 1
-28, 22, -35, 1
28, 28, -17, 1
-28, 28, -17, 1
28, 28, -2, 1
-28, 28, -2, 1
28, 28, 4, 1
-28, 28, 4, 1
28, 28, 56, 1
-28, 28, 56, 1
28, 28, 62, 1
-28, 28, 62, 1
28, 28, 71, 1
-28, 28, 71, 1
28, -32, -17, 1
-28, -32, -17, 1
28, -32, 71, 1
-28, -32, 71, 1
28, 44, -2, 1
28, 44, -34, 1
28, 44, 4, 1
28, 44, 56, 1
28, 44, 62, 1
28, 44, 84, 1
28, 48, -34, 1
28, 48, 84, 1
28, -6, -35, 1
-28, -6, -35, 1
3, -40, 28, 3
-3, -40, 28, 3
3, -40, 34, 3
-3, -40, 34, 3
3, -40, -4, 3
-3, -40, -4, 3
3, -40, 66, 3
-3, -40, 66, 3
3, -44, 28, 3
-3, -44, 28, 3
3, -44, 34, 3
-3, -44, 34, 3
3, -44, -4, 3
-3, -44, -4, 3
3, -44, 66, 3
-3, -44, 66, 3
-30, 44, -2, 1
-30, 44, -34, 1
-30, 44, 4, 1
-30, 44, 56, 1
-30, 44, 62, 1
-30, 44, 84, 1
-30, 48, -34, 1
-30, 48, 84, 1
34, 44, -2, 1
34, 44, -34, 1
34, 44, 4, 1
34, 44, 56, 1
34, 44, 62, 1
34, 44, 84, 1
34, 48, -34, 1
34, 48, 84, 1
-36, 44, -2, 1
-36, 44, -34, 1
-36, 44, 4, 1
-36, 44, 56, 1
-36, 44, 62, 1
-36, 44, 84, 1
-36, 48, -34, 1
-36, 48, 84, 1
-4, 14, 166, 2
-4, 14, 170, 2
4, -2, 175, 1
-4, -2, 175, 1
-4, -22, 166, 2
-4, -22, 170, 2
4, -32, 165, 1
-4, -32, 165, 1
4, -32, 175, 1
-4, -32, 175, 1
4, 4, 161, 1
-4, 4, 161, 1
4, -8, 161, 1
-4, -8, 161, 1
4, -8, 175, 1
-4, -8, 175, 1
8, -12, 89, 1
-8, -12, 89, 1
-8, 14, 166, 2
-8, 14, 170, 2
-8, -22, 166, 2
-8, -22, 170, 2
8, 8, 89, 1
-8, 8, 89, 1
 4 ,  35 ,  45 ,  44 ,  34 
 4 ,  46 ,  48 ,  49 ,  47 
 4 ,  48 ,  46 ,  34 ,  44 
 4 ,  47 ,  49 ,  45 ,  35 
 4 ,  123 ,  111 ,  110 ,  122 
 4 ,  116 ,  112 ,  113 ,  117 
 4 ,  112 ,  116 ,  122 ,  110 
 4 ,  117 ,  113 ,  111 ,  123 
 4 ,  45 ,  13 ,  12 ,  44 
 4 ,  48 ,  14 ,  15 ,  49 
 4 ,  14 ,  48 ,  44 ,  12 
 4 ,  49 ,  15 ,  13 ,  45 
 4 ,  13 ,  123 ,  122 ,  12 
 4 ,  14 ,  116 ,  117 ,  15 
 4 ,  116 ,  14 ,  12 ,  122 
 4 ,  15 ,  117 ,  123 ,  13 
 4 ,  106 ,  108 ,  109 ,  107 
 4 ,  115 ,  113 ,  107 ,  109 
 4 ,  112 ,  114 ,  108 ,  106 
 4 ,  109 ,  108 ,  114 ,  115 
 4 ,  113 ,  112 ,  106 ,  107 
 4 ,  111 ,  103 ,  102 ,  110 
 4 ,  103 ,  111 ,  113 ,  115 
 4 ,  110 ,  102 ,  114 ,  112 
 4 ,  115 ,  114 ,  102 ,  103 
 4 ,  33 ,  35 ,  34 ,  32 
 4 ,  58 ,  46 ,  47 ,  59 
 4 ,  46 ,  58 ,  32 ,  34 
 4 ,  59 ,  47 ,  35 ,  33 
 4 ,  31 ,  33 ,  32 ,  30 
 4 ,  28 ,  58 ,  59 ,  29 
 4 ,  58 ,  28 ,  30 ,  32 
 4 ,  29 ,  59 ,  33 ,  31 
 4 ,  28 ,  29 ,  31 ,  30 
 4 ,  8 ,  9 ,  5 ,  4 
 4 ,  6 ,  7 ,  11 ,  10 
 4 ,  7 ,  6 ,  4 ,  5 
 4 ,  10 ,  11 ,  9 ,  8 
 4 ,  5 ,  9 ,  11 ,  7 
 4 ,  6 ,  10 ,  8 ,  4 
 4 ,  65 ,  61 ,  60 ,  64 
