ID, 
Discription, ""
Cost, 0
Weight, 0
 14 
 1 
-255.1875, 0, -322.8125, 1
256.25, 0, 314.1875, 1
256.25, 0, -319.75, 1
-261.3125, 0, 314.1875, 1
369.5625, 0, 173.3125, 1
-371.5625, 0, -181.9375, 1
372.625, 0, -178.875, 1
-374.625, 0, 170.25, 1
412.4375, 0, -1.25, 1
-414.4375, 0, -7.375, 1
87.8125, 0, 393.8125, 1
-89.8125, 0, -399.375, 1
90.875, 0, -399.375, 1
-95.9375, 0, 393.8125, 1
 14 ,  12 ,  2 ,  6 ,  8 ,  4 ,  1 ,  10 ,  13 ,  3 ,  7 ,  9 ,  5 ,  0 ,  11 
 0 
 1 
 0 ,  0 ,  0 ,  1 ,  0 , "Joint 1", "None"
 0 
