ID, unit_racer
Discription, ""
Cost, 0
Weight, 0
 77 
 61 
0, -37, -120, 1
1, -37, 120, 1
101, -76, 126, 1
101, -76, 26, 1
103, -102, 126, 1
103, -102, 26, 1
-105, -76, 126, 1
-105, -76, 26, 1
-107, -102, 126, 1
-107, -102, 26, 1
108, -88, 126, 1
108, -88, 26, 1
-112, -88, 126, 1
-112, -88, 26, 1
26, -94, 42.05, 1
-26, -94, 42.05, 1
26, -94, -47.05, 1
-26, -94, -47.05, 1
28, -57, -96, 1
28, -57, 98, 1
28, -9, -96, 1
28, -9, 98, 1
-30, -57, -96, 1
-30, -57, 98, 1
-32, -9, -96, 1
-32, -9, 98, 1
38, 0, 70, 1
38, 0, -70, 1
38, -64, 70, 1
38, -64, -70, 1
40, -64, 65, 1
-40, -64, 65, 1
-40, -64, 70, 1
40, -64, -70, 1
-40, -64, -70, 1
-42, 0, 70, 1
-42, 0, -70, 1
47, -56, 15.04291, 1
47, -56, 45.91406, 1
51, -37, -96, 1
51, -37, 98, 1
-51, -56, 15, 1
-51, -56, 46, 1
-53, -37, -96, 1
-53, -37, 98, 1
62, -42, 15.04291, 1
62, -42, 45.91406, 1
-66, -42, 15, 1
-66, -42, 46, 1
68, -37, 70, 1
68, -37, -70, 1
-71, -37, 70, 1
-71, -37, -70, 1
74, -85, 126, 1
74, -85, 26, 1
74, -85, 59.14453, 1
74, -85, 90.01566, 1
77, -99, 126, 1
77, -99, 26, 1
-78, -85, 126, 1
-78, -85, 26, 1
-78, -85, 59, 1
-78, -85, 90, 1
-81, -99, 126, 1
-81, -99, 26, 1
86, -74, 126, 1
86, -74, 26, 1
88, -107, 126, 1
88, -107, 26, 1
89, -72, 59.14453, 1
89, -72, 90.01566, 1
-90, -74, 126, 1
-90, -74, 26, 1
-92, -107, 126, 1
-92, -107, 26, 1
-93, -72, 59, 1
-93, -72, 90, 1
 4 ,  30 ,  31 ,  15 ,  14 
 4 ,  16 ,  17 ,  34 ,  33 
 4 ,  14 ,  15 ,  17 ,  16 
 4 ,  16 ,  33 ,  30 ,  14 
 4 ,  15 ,  31 ,  34 ,  17 
 4 ,  50 ,  49 ,  28 ,  29 
 4 ,  27 ,  26 ,  49 ,  50 
 4 ,  36 ,  35 ,  26 ,  27 
 4 ,  52 ,  51 ,  35 ,  36 
 4 ,  34 ,  32 ,  51 ,  52 
 4 ,  29 ,  28 ,  32 ,  34 
 4 ,  34 ,  52 ,  43 ,  22 
 4 ,  52 ,  36 ,  24 ,  43 
 4 ,  36 ,  27 ,  20 ,  24 
 4 ,  27 ,  50 ,  39 ,  20 
 4 ,  50 ,  29 ,  18 ,  39 
 4 ,  29 ,  34 ,  22 ,  18 
 4 ,  28 ,  49 ,  40 ,  19 
 4 ,  49 ,  26 ,  21 ,  40 
 4 ,  26 ,  35 ,  25 ,  21 
 4 ,  35 ,  51 ,  44 ,  25 
 4 ,  51 ,  32 ,  23 ,  44 
 4 ,  32 ,  28 ,  19 ,  23 
 3 ,  19 ,  40 ,  1 
 3 ,  40 ,  21 ,  1 
 3 ,  21 ,  25 ,  1 
 3 ,  25 ,  44 ,  1 
 3 ,  44 ,  23 ,  1 
 3 ,  23 ,  19 ,  1 
 3 ,  22 ,  43 ,  0 
 3 ,  43 ,  24 ,  0 
 3 ,  24 ,  20 ,  0 
 3 ,  20 ,  39 ,  0 
 3 ,  39 ,  18 ,  0 
 3 ,  18 ,  22 ,  0 
 4 ,  56 ,  70 ,  46 ,  38 
 4 ,  37 ,  45 ,  69 ,  55 
 4 ,  37 ,  55 ,  56 ,  38 
 4 ,  46 ,  70 ,  69 ,  45 
 4 ,  5 ,  4 ,  67 ,  68 
 4 ,  11 ,  10 ,  4 ,  5 
 4 ,  3 ,  2 ,  10 ,  11 
 4 ,  66 ,  65 ,  2 ,  3 
 4 ,  54 ,  53 ,  65 ,  66 
 4 ,  58 ,  57 ,  53 ,  54 
 4 ,  68 ,  67 ,  57 ,  58 
 7 ,  58 ,  54 ,  66 ,  3 ,  11 ,  5 ,  68 
 7 ,  67 ,  4 ,  10 ,  2 ,  65 ,  53 ,  57 
 4 ,  42 ,  48 ,  76 ,  62 
 4 ,  61 ,  75 ,  47 ,  41 
 4 ,  42 ,  62 ,  61 ,  41 
 4 ,  47 ,  75 ,  76 ,  48 
 4 ,  74 ,  73 ,  8 ,  9 
 4 ,  9 ,  8 ,  12 ,  13 
 4 ,  13 ,  12 ,  6 ,  7 
 4 ,  7 ,  6 ,  71 ,  72 
 4 ,  72 ,  71 ,  59 ,  60 
 4 ,  60 ,  59 ,  63 ,  64 
 4 ,  64 ,  63 ,  73 ,  74 
 7 ,  74 ,  9 ,  13 ,  7 ,  72 ,  60 ,  64 
 7 ,  63 ,  59 ,  71 ,  6 ,  12 ,  8 ,  73 
 0 
 1 
-1 ,  0 ,  0 ,  1 ,  0 , "Base", "None"
 0 
